"","country","control_condition","intervention_condition","contrast","pa_effect_size","na_effect_size","optimistic_effect_size","ls_effect_size","ladder_effect_size","envy_effect_size","indebted_effect_size","gratitude_effect_size","guilty_effect_size","ss_effect_size","pa_var","na_var","optimistic_var","ls_var","ladder_var","envy_var","indebted_var","gratitude_var","guilty_var","ss_var"
"503","China","events","hk.list","events vs hk.list",0.161306045048422,-0.064608707031802,0.206162439823215,-0.618669595806811,-0.429338790741092,-0.403920607802537,0.439231030929482,0.0262197295889328,0.259850575193844,-0.298201219610192,0.343941294530858,0.343031071399823,0.344628099173554,0.3588051457228,0.350537634408602,0.349655136915792,0.350895638629283,0.342885787616298,0.345670572916667,0.346562308164518
"504","China","events","list","events vs list",0.746783449309341,-0.710529721033575,0.972521411252116,-0.223547402782714,-1.72756245898359,-0.80566647835267,-0.108335860729357,1.07132601613691,-0.216421827674902,-0.914333891556736,0.366094039530574,0.363892663043478,0.382265388496468,0.344939369577597,0.467210144927536,0.369902912621359,0.343346170303808,0.390679619225968,0.344808743169399,0.377690745575863
"505","Kazakhstan","int.events","god.letter","int.events vs god.letter",0.251863428721157,-0.0449923591225325,0.250917337737008,-0.296477749384037,0.0099090315844653,0.114626148703825,0.761522952169032,0.225679115471318,0.122363086714498,0.00839292310213379,0.0938112115239091,0.0930971315896327,0.0938056804035585,0.0940956751187073,0.0930747348050692,0.0932263739336706,0.0998168164070842,0.0936658147382433,0.0932476945269687,0.0930744121568279
"506","Kazakhstan","int.events","hk.list","int.events vs hk.list",0.369033444430254,-0.0503302138192482,0.200595011661654,-0.0246984205958228,0.227729911820282,-0.168988736476919,0.496433720960525,0.673777607989879,-0.0734878707026379,-0.074804295924618,0.0926448730693862,0.0911260940616025,0.0915545625647894,0.0911042404429302,0.09168663704245,0.0914218220460681,0.0938978362080073,0.0962561296821192,0.0911586774333902,0.0911608957918944
"507","Kazakhstan","int.events","list","int.events vs list",-0.291033143245555,-0.360429188939504,0.0388895652042329,-0.288541354284375,-0.133173755249557,-0.163852632416676,0.288165411583943,-0.109405475757709,-0.323146310317052,0.0636827614000587,0.0885397029502149,0.089031104143391,0.087635486730806,0.0885240053704852,0.0878118220656484,0.0879108702837202,0.0885216487541927,0.0877491515117191,0.0887540860741729,0.0876631290766513
"508","Kazakhstan","int.events","letter","int.events vs letter",0.569792418432576,0.230093421931948,0.4780659475631,0.0498412578084331,-0.0952001970227104,0.133745803001507,0.491043883155488,0.731134558801991,-0.0475626401094722,0.258374856791437,0.110714463874276,0.107139195225764,0.109449775060015,0.106475263227917,0.106561828050722,0.10667794466003,0.109615262493765,0.113476231544952,0.106472342882578,0.107320966065312
"509","Kazakhstan","int.events","sub","int.events vs sub",-0.0647304614006912,0.129154522346017,0.0152875511759084,-0.109949452508448,0.0118125496771874,0.120993062094339,0.413809404940619,-0.214663907743272,-0.0607261916666688,-0.109515862089614,0.0846997308293466,0.0848298439336099,0.0846585191271363,0.0847820105113649,0.0846575381595208,0.0848085775839489,0.0864398161520983,0.0851360908361639,0.0846944978889423,0.0847810192815975
"510","Kazakhstan","int.events","text","int.events vs text",0.263613817534513,-0.338556975577512,0.547180930000871,-0.00333558275924561,-0.0729381411532185,-0.318302157934866,0.53911426120908,0.757525655345941,-0.0711523876255476,0.0742777466943043,0.0984665140189881,0.0990168625667573,0.101270352133153,0.0976191833033445,0.0976839253316682,0.0988546118110719,0.101163488919523,0.104617158820356,0.0976807874027649,0.0976863303465352
"511","Kazakhstan","events","god.letter","events vs god.letter",0.28541891329723,0.284287979098111,0.00973486656738173,-0.0725899847333359,0.174404496903606,0.20965631845953,0.113390322881279,0.387098872648774,0.57837371533467,0.278565062697373,0.0898379613915303,0.0898308024914405,0.088933859297745,0.0889913541672616,0.0892707721967796,0.0894212037893329,0.089075665938812,0.0905977567375101,0.0926496524862221,0.0897950118147284
"512","Kazakhstan","events","hk.list","events vs hk.list",0.382842137305298,0.266308383292594,-0.080580066686855,0.205547381343931,0.38897981918229,-0.0887538047165439,-0.091756080081772,0.797578731879827,0.341745874325277,0.220420577972945,0.0885496532836575,0.08772739298926,0.0870270994255137,0.0874157578910581,0.0886011445622944,0.087042143889692,0.0870480345459997,0.0938709981907286,0.0882259808980255,0.0874846220781948
"513","Kazakhstan","events","list","events vs list",-0.182871835796939,0.00116172221053381,-0.254291494133093,-0.0171783182120204,0.0790593298398644,-0.0794092746184491,-0.390562431675436,0.0859260394970835,0.0734778890901943,0.34688820122705,0.0838266161646459,0.0834782749278829,0.0841518459111115,0.0834813347718214,0.083543368969927,0.0835439466288926,0.0850672089220259,0.083555170080645,0.0835345004548272,0.0847317132044667
"514","Kazakhstan","events","letter","events vs letter",0.516043166560211,0.563857299804984,0.262918666642572,0.285133029962854,0.101255125891393,0.234666712775178,-0.0998692929229405,0.829785732241531,0.429471886959684,0.533156167986265,0.105630547153249,0.106275978463122,0.103165868097194,0.103318050841027,0.102429947787821,0.102990146107389,0.102426463727192,0.110908594799225,0.104607366552439,0.105854984024602
"515","Kazakhstan","events","sub","events vs sub",0.00948862432670067,0.436396220502549,-0.290554435305057,0.117613684148863,0.19038170872104,0.220686186675904,-0.201427831843585,-0.0123540916407011,0.394630886703514,0.178558331115548,0.0805161982465184,0.0824197145192914,0.0813595167053567,0.0806536276935929,0.0808777498567577,0.0810023218364978,0.0809210296210143,0.0805168241424049,0.0820726332740063,0.0808341286827099
"516","Kazakhstan","events","text","events vs text",0.295821506132014,-0.0168646158921029,0.377908230690381,0.223950271756078,0.122902753359715,-0.246022734471316,-0.0845050600789824,0.866647335042198,0.313815714658893,0.366195214032325,0.0944958232357305,0.0934815680238581,0.0951388961116993,0.0940614437093282,0.0936539014135582,0.0941820653565041,0.0935612969762972,0.102211721373469,0.09462338066918,0.0950375508088697
"517","Kazakhstan","measure","god.letter","measure vs god.letter",0.528301358248938,-0.0799565154801529,0.517724397441508,-0.0947268973855523,0.0831873197329562,0.244252105229599,0.187176111435117,0.230635722944194,0.108222983539551,-0.227577380245604,0.0940807082400872,0.0909817391405423,0.0939549835421156,0.0910110589214579,0.0909877287518677,0.0915870351239669,0.091307214735136,0.0915135549624772,0.0910421842518887,0.091497630272721
"518","Kazakhstan","measure","hk.list","measure vs hk.list",0.641003107648152,-0.0841042192066972,0.494098982426523,0.183252928368277,0.281798104676308,-0.0693187965393892,-0.0166874074945433,0.62328188298032,-0.0897885530672702,-0.343664838030831,0.0934981950353839,0.0890114009873147,0.0916454041511654,0.0893059356102835,0.0898151415663235,0.088986196274707,0.0889359004304316,0.0932492541646828,0.0890223839270208,0.0902450898896524
"519","Kazakhstan","measure","list","measure vs list",0.0607875654786865,-0.363870193115284,0.271269471085867,-0.0434675326602364,-0.0266164839192349,-0.058595314684598,-0.292751587561353,-0.0764021758755201,-0.342998052115359,-0.180481862259258,0.0854938553281287,0.0868630722357982,0.0862373872198987,0.0854746457353494,0.0854620820206755,0.0854910711024496,0.0863662847313507,0.0855166443106999,0.0867061163455553,0.0858010742056579
"520","Kazakhstan","measure","letter","measure vs letter",0.794243894817115,0.168020497747813,0.942139194931546,0.263314054243497,0.00135800208307194,0.275033555161192,-0.0240955823274194,0.655980642828709,-0.0646680442091782,0.0369598481872353,0.112365553897775,0.104640009323534,0.115657898746134,0.105166976035056,0.104278098509511,0.105247862769703,0.104285518418717,0.109794877478694,0.104331689686077,0.104295588076285
"521","Kazakhstan","measure","sub","measure vs sub",0.242682121345643,0.0826052008606263,0.249229756734239,0.0951663148196313,0.0913059109311869,0.257292606362879,-0.119474515228027,-0.174355132010476,-0.0780160630031154,-0.370349851602047,0.0830925479203664,0.0825612112590236,0.0831254138348663,0.0825839970576677,0.0825766515667965,0.0831670874435111,0.0826372371833067,0.0828017836350355,0.0825536896965468,0.0838911642526198
"522","Kazakhstan","measure","text","measure vs text",0.515388996500702,-0.344273667114509,0.851987108372234,0.202039426178155,0.0211065041968809,-0.236741795668761,-0.00556502652153193,0.707498524048946,-0.0865103541915445,-0.180304199371981,0.0986167575701883,0.0968655497148844,0.104095998226361,0.0959404969989549,0.0954598488416813,0.0961217678095034,0.0954549141393096,0.101413523568015,0.0955436411852877,0.095841564553488
"523","Norway","measure","hk.list","measure vs hk.list",0.267398881380672,0.036431762007201,0.486244041891203,0.409522807527951,0.255329206672346,-0.0357664615311904,0.573242524408748,0.604568473288604,-0.0363456390934281,-0.0103131933915569,0.103195567303375,0.102318381197367,0.105257206134764,0.1043981519049,0.103116702828579,0.102317780778461,0.106409377678711,0.106870578267511,0.102318302849844,0.102303119805804
"524","Norway","measure","letter","measure vs letter",0.22432113654886,-0.067757156719077,0.396535650431829,0.498590443554129,0.200619342326903,0.0763777533501607,0.195120686704057,0.534501394381593,0.237983519610933,0.217474647297903,0.0875034779598106,0.0870064242639854,0.0886656578485151,0.0896586133739511,0.087394001309953,0.0870199300131176,0.0873703487215202,0.0900618667456072,0.0875721321261566,0.0874706002414929
"525","Norway","measure","list","measure vs list",-0.404433003800003,0.156775800700852,0.191044537792661,-0.150551548039868,-0.349029531442741,0.0366599184772303,0.516676949988972,-0.0861735635182619,0.322668690281881,-0.0563249554261972,0.117117184386822,0.115238976239831,0.115400048722737,0.115213126468639,0.11655307032272,0.114924993779525,0.118514333252865,0.115007182069075,0.116313792888518,0.114949703927917
"526","Norway","measure","god.letter","measure vs god.letter",0.23958635165528,-0.0627764820574345,0.403322862204673,0.0863427709459399,0.140314892556032,0.0354483686200937,0.815715054200253,0.327786428661174,0.308682147075194,-0.26417817908211,0.110900212008594,0.110196781308594,0.112285313472771,0.110243020616424,0.110403983708245,0.110161461573572,0.118900072926349,0.111558663625896,0.111398673166797,0.111063218461273
"527","Norway","measure","sub","measure vs sub",0.13277063930712,0,0.278477996643512,0.360302518923199,0.374644397851634,-0.0248330957179805,0.590646872756594,0.367461462707641,0.168610622466992,0.293955831721338,0.096319697467672,0.0961098398169336,0.0970330540385358,0.0976552910686289,0.0977807734460005,0.0961171812769686,0.100262979439519,0.0977173151333055,0.0964482867456087,0.0971385306622072
"528","Norway","measure","text","measure vs text",-0.546500396441025,0.245258504651819,-0.400761135707393,-0.303191762373184,-0.618176026909301,0.110994664025167,0.0975809375591339,-0.069614559922485,0.131096026934757,-0.416641643895923,0.109807269629952,0.106749436947822,0.1080373568682,0.10715678964868,0.110877512154762,0.106136207221386,0.106100338297449,0.106040391471529,0.10619859636031,0.108203777016082
"529","Norway","events","hk.list","events vs hk.list",0.231581091493624,0.0316836572411977,0.0948930389019895,0.273204125199281,0.0609842940286395,-0.0356777021433125,0.257941426507943,0.217862698158686,-0.032676502784217,-0.0196056590277368,0.115145224994997,0.114393425740694,0.114507723379207,0.115445377739119,0.114432214740437,0.114397269230609,0.115329567531734,0.11505714432802,0.114394338593523,0.114384576136833
"530","Norway","events","letter","events vs letter",0.187737636726063,-0.0908072410625715,-0.0492758086597088,0.355040904695324,-0.0134595475514537,0.0773958076814569,-0.111086664668004,0.08969434010108,0.246258993402152,0.211946913733112,0.0994636386232121,0.0991343768523085,0.0990634274655972,0.100571060864229,0.0990360256863438,0.0991068665598362,0.0991843072430118,0.0991319270915375,0.099773371203553,0.0995816395256207
